Data,Label
میں بابا کا جگر گوشہ میں بہن کا بھائ ہوں
گو کہ چھوٹا سا لگتا ہوں مگر پورا سپاہی ہوں
مجھے دشمن کی دہشت گرد سوچوں کو ہرانا ہے
ستاروں پے بھی اب میں نے کمندیں ڈال آنا ہے
""علم ہر چیز پہ افضل"" یہی میرا ترانا ہے
مُجھے ہر آخری حد تک اُجالوں کو پھیلانا ہے
مُجھے ہر آخری حد تک اُجالوں کو پھیلانا ہے",Patriotic
"بہار کی ضرورت ھے گلستان و چمن کو
خدا نظر بد سے بچائے ھمارے وطن کو

یہ جو سلامت ھے تو تم بھی ھو سلامت
دعا کرو کوئی گھن نہ لگے اس مہکتے گلشن کو",Patriotic
"گر میں دہشت گردی کا مارا
میں مفلس بے بس بےکارہ
میرا چین ایسی میں پوشیدہ
میں جیسا بهی ہوں یک نعرہ

گر جینا بهی دشوار ہے
مجهے اپنے وطن سے پیار ہے

بے برگ و نوا بے دست و پا
بے آب و رنگ بے شک بے جا
یہ جتنے خامیاں ہم میں ہیں
بے صبری میں بهی یہ نعرہ

گر جینا بهی دشوار ہے
مجهے اپنے وطن سے پیار ہے

گر وقت برا ہے سو گزرا
امید پہ امید بڑا سرمایہ
اب وقت نوید لایا سازند
ہے بے باک با ہمت کا نعرہ

گر جینا بهی دشوار ہے
مجهے اپنے وطن سے پیار ہے",Patriotic
" میرے وطن کی طرف میلی آنکھ اٹھانے والے سن
میرا یہ پیغام تم کو ایک نصیحت ھے

کسی بھی طرح ھمیں کمزور نہیں سمجھنا تم
کہ ھمارا ایمان ھے بعد المرگ ایک جنت ھے

مگر !!! تمھارا کیا ھو گا یے نہین معلوم
کہ کافر کے لیے دوزخ ھے عذاب قدرت ھے",Patriotic
"سفید, ہلال اور سبز ہے جس کا نشاں
وہی تو ہے میرا پاکستاں

پھوٹے جس سے خوشیوں کا جہاں
وہی تو ہے میرا پاکستاں

سچائیوں اور محبتوں کا ہے درماں
وہی تو ہے میرا پاکستاں

جسکےزرہ زرہ میں ہیں لعل و گہر پنہاں
وہی تو ہے میرا پاکستاں

ہوا ہے جسکا دشمن انگشت در دہاں
وہی تو ہے میرا پاکستاں

سفل ہو جاۓمتوالوں کیلیئےمرحلہ ناگہاں
وہی تو ہے میرا پاکستاں

جس دھرتی پہ دل اور جان بھی قرباں
وہی تو ہے میرا پاکستاں

پھیلا ہو جس کے چہار سو امن و اماں
وہی تو ہے میرا پاکستاں",Patriotic
ایک دعا ارض پاک کے لئے,Patriotic
یہ ہلال اور ستارہ چمکتا رہے,Patriotic
میرا وطن یونہی دمکتا رہے,Patriotic
ہے خون شہیدوں کا اس ارض پاک میں,Patriotic
میرے خدا! یہ وطن یونہی بے مثال رہے,Patriotic
ہے آرزو کہ سبز ہوجائے ارض پاک,Patriotic
دعا ہے کچھ ایسے خیر کا کارواں چلے,Patriotic
ہاتھوں میں ہاتھ رہے ہم وطنوں کا,Patriotic
سب مل کر ایسے عازم قافلہ چلے,Patriotic
"سوہنی دھرتی کے رکھوالے
یہ پیارے خاکی وردیوں والے
ہر باپ کا فخر غرور ہیں یہ
ہر ماں کی آنکھ کا نور ہیں یہ
ہر بہن کے سر کی چادر ہیں
اور دیس کی سرحد کے محافظ ہیں
اس دیس کی مٹی کے متوالے
یہ پیارے خاکی وردیوں والے
الله رکھے آباد وطن کو
تا حشر رکھے شاد وطن کو
اور بن کے یہ نگہبان رہیں
تیغوں کے سائے میں پالے
یہ پیارے خاکی وردیوں والے
سوہنی دھرتی کے رکھوالے ",Patriotic
"دولت نہ ہم کو دے مولا
شہرت نہ ہم کو دے مولا
بس اتنا کرنا اے مولا
شمع وطن کی لو پر
جب قربان پروانہ ہوجائے
ہونٹوں پر بس کلمہ ہو
ہاتھ میں ہلالی پرچم ہو
بس اک صدا سنائی دے سدا
ان برفیلی مست ہوائوں میں
بس اک دُعا ہی ہو سدا
ان جلتے تپتے ریگستانوں میں
جیتے جی اسکی شان رہے
وقت شہادت بس آن رہے
ہم رہیں نہ رہیں مگر
اسکی سج دھج آباد رہے",Patriotic
"انگریزی سے پیار ہے، اردو سے پرہیز
اوپر سے پاکستانی، اور اندر سے انگریز",Patriotic
"یہ ہے پاکستان
پنجاب کے شیر جوانوں کا
غیرت مند بلوچ چٹانوں کا
سخت جان پٹھانوں کا
سندھی مہمان نوازوں کا
گلگت کے برف پوش دیوانوں کا
بہتا ہے سندھ یہاں
ملا کر پانچ دریائوں کی دھارا
ہم ایک ہیں، یہی ہے ہمارا نعرہ
کھیتوں کی ہریالی، پاک وطن کی پہچان
اُگاتے ہیں سونا مٹی سے، یہاں کے کسان
دل دھڑکتے ہیں فوجی جوانوں کے
بموں گولیوں کی دھُنوں پر
جو لُٹاتے ہیں تن من دھن
سبز ہلالی پرچم پر",Patriotic
"فخرِ ارض و سما، خاتم الانبیاء
سرورِ ذی حَشَم، میں پَرِیشان ہوں !
آپؐ کے عہد میں جتنے کافر تھے سب
ہاں وہی سب کے سب اب یہاں آ بسے
فخرِ کون و مکاں کردیں اپنا کرم
میں پریشان ہوں میں پریشان ہوں

ایک نغمہ سنایا تھا ماں نے کبھی
""چاند میری زمیں پھول میرا وطن""
دو نفل پڑھ کے ماں، بَین کرتی ہے اب
ہائے میری زمیں ہائے میرا وطن

ہادیِ انس و جاں خاتِمُ الْاَنْبِیا
آپؐ سے کیا چھپا آپؐ پر سب عَیاں
نوری محفل کے قصے تو گم ہوگئے
نور کے نام پر ہیں تماشے بہت
ہاں ہیں حلوے بہت اور بتاشے بہت
ایک غدار کو ہم نے کہتے سنا
لوٹ لو لوٹ لو یہ چمن لوٹ لو
دخترِ مفلساں کا بدن لوٹ لو
سب کتابیں جلا دو قلم توڑ دو
شاعروں سے تم ان کا سخن لوٹ لو
جو ہے باقی بَچا وہ وطن لوٹ لو
کچھ بھی چھوڑو نہیں سب کا سب لوٹ لو
نام لے لے کے گاتا ہے وہ آپؐ کا
""عرش پر دھوم ہے فرش پر دھوم ہے""
""مومنو آج گنجِ سخا لوٹ لو""
لوٹنے کا مزا آج کی رات ہے

رہبرِ دو جہاں خاتم الانبیاء
المدد المدد یا رسولِ خدا
میں پَرِیشان ہوں ! میں پَرِیشان ہوں",Patriotic
"دل ہمارے ایک ہیں، ایک ہے ہماری جان
پاکستان ہمارا ہے اور ہم ہیں اسکی شان

جان لٹا دینگے وطن پر، ہو جائینگے قربان
اس لئے ہم کہتے ہیں، پاکستان ہمارا ایمان",Patriotic
"بس یہ بات ہوائوں کو بتائے رکھنا
روشنی ہوگی چراغوں کوجلائے رکھنا

لہو دیکرجسکی حفاظت کی شہیدوں نے
اس ارضِ پاک کوسدا دل میں بسائے رکھنا",Patriotic
"جیسا چاہا تُونے ترے دیس کو ایسا بنائیں گے ہم
وعدہ کرتے ہیں جاں دیں کر بھی نبھائیں گے ہم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اپنی محنت سے ، اپنی ہمت سے اور اپنے عزم سے
دُنیا کی اک عظیم قوم خود کو بنائیں گے ہم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
دور ہو جائیں گی تاریکیاں سب اپنے وطن کی
سب مل کے چراغ ایسے جلائیں گے ہم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اللہ کے کرم سے یہ سلامت رہے گا، تا قیامت رہے گا
اس کی حفاظت کے لئے جسم و جاں کو جلائیں گے ہم.
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
نہ پنجابی، نہ سندھی ، نہ بلوچی اور نہ کوئی پٹھان
اک قوم بن کر دُنیا کو دکھائیں گے ہم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
فکر ہو گی ملک کی ہی خاطر، سوچ میں ہوگی اس کی بقاء
اس کی خاطر ہی ہوگا قدم جو بھی اٹھائیں گے ہم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم
اے قائد اعظم ، اے قائد اعظم، اے قائد اعظم",Patriotic
"ہم پاکستان ہیں ، ہم پاکستان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
نہ سندھی ہم ، نہ بلوچی ہم
نہ پنجابی ہم اور نہ ہم پٹھان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
دنیا بھی جانتی ہے اور ہم کو مانتی ہے
ہمت اور جرات کے ، ہم نشان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
اپنا پاک وطن ہے ، یہ تو ایک چمن ہے
اس کی ہم شان ہیں ، اس کی ہم آن ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
اپنے وطن کی خاطر جاں اپنی لٹا دیں گے
اس کی خاطرسب ایک ہیں ، ہم یک جان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں
ہم پاکستان ہیں ، ہم پاکستان ہیں",Patriotic
" حسیں مثل گل ھے ہر ذرہ وطن کا
سلامت رھے رنگ و بو اس چمن کا

صلہ منزل شوق کا یہ ملا ھے
تصور حسیں تصویر میں ڈھلا ھے

فنا ہو گئ تیرگی ہر سفر کی
ملی روشنی جب اس حسیں قمر کی

درخشاں رھے اپنا یہ آشیانہ
وابستہ رھے اس سے اپنا فسا نہ

ستاروں سے بلند ہو پرواز اس کی
رہےمعتبر سدا آواز اس کی

کہیں د کھ و الم کی نہ کوئی فغاں ہو
نشا ط ۔ زندگی کا یہ آشیاں ہو

خزاں کا نہ کوئی یہاں سال آئے
بہاروں کا سدا اس پہ جمال آئے

سدا جشن آزادی منا ئیں ہر سال
نہ آئے کسی راہ پہ اس کو زوال

لہو نے شہید ؤں کے روشن کیا ہے
منور مری دھرتی کا ہر دیا ہے

وطن میں رہیں اب بسیرے امن کے
محبت و امن ہو ترانے سخن کے

دلوں میں محبت ہر حال رکھنا ہے
عزائم عدو پائمال رکھنا ہے

معین ہر راہ یہ خیال رکھنا ہے
وطن ہے امانت سنبھال رکھنا ہے",Patriotic
"نہیں محتاج وہ محتاج تیرا ہو
ملے رب گر فلک پر سجدہ تیرا ہو

محمدکی غلامی ہی ریاضت ہے
شہنشاہ وہ ہےبس بندہ جو تیرا ہو",Patriotic
"آرزو اپنی فقط الفاظ میں زد عام کر دیں
ڈالتے ہیں بیج نفرت قتل ہم سر عام کر دیں

کاٹتےہیںشاخ جو میرے نشیمن کے شجر کی
اس مفاصدباغباں کی زندگی تمام کر دیں

عہد از سر نو کریں اپنےچمن کی خاک سے ہم
خار اس گلستاں کے صاف ہم تمام کر دیں",Patriotic
"دل و جاں اپنے وطن پہ نثار کروں میں
جو بھی مانگے یہ ،وہ سب کچھ ایثار کروں میں

اے خدا مرے وطن میں امن ہو ، سکوں ہو
یہ دعا ہر پل اور ہر بار کروں میں

عداوت جو رکھے اِس سے ، وہ مرا دشمن ہوگا
اِس کے مخلص کو میں اپنا دلدار کروں میں

اپنے وطن سے سکھا دوں میں ہر کسی کو محبت کرنا
بس میں مرے گر ہو تو ہر اک کو اس کا وفادار کروں میں

پھولوں اور بہار کو تو سب ہی چاہتے ہیں
اس کے کانٹوں اور خزاں سے پیار کروں میں

جینا ہو تو اس کی خاطر، مرنا ہو تو اس کی خاطر
یہ زندگی کیا، ہزار ہوں تو قرباں اس پہ میرے یار کروں میں

آرزو ہے کہ مرے وطن کا جو بھی دشمن ہو کاشف
سر تن سے جدا کردوں ، ایسا اُس پہ وار کروں میں",Patriotic
"آرزو اپنی فقط الفاظ میں زد عام کر دیں
ڈالتے ہیں بیج نفرت قتل ہم سر عام کر دیں

کاٹتےہیںشاخ جو میرے نشیمن کے شجر کی
اس مفاصدباغباں کی زندگی تمام کر دیں

عہد از سر نو کریں اپنےچمن کی خاک سے ہم
خار اس گلستاں کے صاف ہم تمام کر دیں",Patriotic
"اللہ بچا لے اس سے پیدا جو ہم میں نفاق ہورہا ہے
جھک رہا ہے سر قوم کا، شرمندہ آفاق ہو رہا ہے

فرقوں میں بٹ گئے ہیں ،ہم ہیں مگر پاکستانی سب
اسی لئے تو نہ ایک ہو رہے ہیں نہ اتفاق ہو رہا ہے

ساتھ والے ملک میں ڈیم پر ڈیم بن رہے ہیں اور یہاں
صرف کالا باغ ڈیم پر نہ متحد ہو رہے ہیں نہ اتفاق ہو رہا ہے",Patriotic
"قریہ قریہ
گلشن گلش
بستی بستی
آنگن آنگن
پھیلے پیار کی خوشبو مولا

دیس ہمارا جنت کر دے
محروموں کی جَھولی بھر دے
تڑپے نہ ترسے نہ کوئی
وقعت ہو ہر جان کی اِس میں
عزت ہو انسان کی اِس میں
مائیں سب کی ساجھی کر دے
ہم کو پیار کا عادی کر دے
ناداروں کا ہاتھ بٹائیں
خدمت سے ہم نام کمائیں
علم ہمارا یار ہو مولا
اِس سے ہم کو پیار ہو مولا
سچوں کی تعظیم کریں ہم
محنت کی تکریم کریں ہم
عدل ہمارا کام ہو مولا
یہ تیرا انعام ہو مولا
آس لگائے تیرے دَر پر
مانگ رہے ہیں تجھ سے ہر پَل

قریہ قریہ
گلشن گلش
بستی بستی
آنگن آنگن
پھیلے پیار کی خوشبو مولا
دیس ہمارا جنت کر دے",Patriotic
"ہم امن کے حامی ہیں دنیا کو بتانا ہے
جرات کی نشانی ہیں دنیا کو دکھانا ہے
ہم میں ہے حوصلہ کتنا اور کتنی ہمت ہے
دشمن کو مٹاکر یہ دنیا کو بتانا ہے

اپنے وطن کو ہم اک گلشن بنائیں گے
اور خونِ جگر سے ہم اس کو مہکائیں گے
ذرے ذرے کو پھولوں سے مہکائیں گے
اور روشنیاں کرکے ظلمت کو مٹائیں گے

اس کی خاطر ہم اپنی جان دیتے ہیں
جان دیتے بھی ہیں جان لیتے بھی ہیں
اس کی خاطر ہم تو زخم لیتے ہیں
زخم لیتے بھی ہیں زخم سہتے بھی ہیں

دہشت گردوں سے ہم کو نہ ڈرنا ہے
مل کے ہم کو تو اس سے لڑنا ہے
ملک کی خاطر اب ہم کو تو جینا ہے
جینا ہے ہم کو ، اس کی خاطر مرنا ہے

جاں سے بھی بڑھ کے ہم کو پیا ر اوطن
چاند سورج ہے یہ، ہے ستارا وطن
یہ سلامت رہے ، تا قیامت رہے
ذرا ذرا اس کا یا خدا اور یہ سارا وطن

خوشیاں بھی ہوں ، اس میں راحت بھی ہو
الفت بھی ہو ، اس میں چاہت بھی ہو
جوش و جذبہ اس کے جوانوں میں ہو
حوصلہ ہو جواں ، ان میں ہمت بھی ہو",Patriotic
"یہ زندگی تو آنی جانی ہے
یہ سارا عالم تو فانی ہے

وطن پہ اپنے ہو جا قرباں
اگر تم میں جذبہ ایمانی ہے

ہر دکھ کے بعد آتی ہے خوشی
بعد ہر مشکل کے ہوتی آسانی ہے

ہوتا ہے وہی جس کے لئے کرے کوشش
انساں کے لئے یہ تو فرمان یزدانی ہے

مٹا دے اپنے وطن سے فرقہ پرستی کو
یہ تو اس کے لئے اک فتنہ سامانی ہے",Patriotic
"نہیں محتاج وہ محتاج تیرا ہو
ملے رب گر فلک پر سجدہ تیرا ہو

محمدکی غلامی ہی ریاضت ہے
شہنشاہ وہ ہےبس بندہ جو تیرا ہو",Patriotic
یہ وطن تمہارا ہے، تم ہو پاسباں اس کے  یہ چمن تمہارا ہے، تم ہو نغمہ خواں اس کے اس چمن کے پھولوں پر رنگ و آب تم سے ہے اس زمیں کا ہر ذرہ آفتاب تم سے ہے یہ فضا تمہاری ہے، بحر و بر تمہارے ہیں کہکشاں کے یہ جالے، رہ گزر تمہارے ہیں اس زمیں کی مٹی میں خون ہے شہیدوں کا ارضِ پاک مرکز ہے قوم کی امیدوں کا نظم و ضبط کو اپنا میرِ کارواں جانو وقت کے اندھیروں میں اپنا آپ پہچانو یہ زمیں مقدس ہے ماں کے پیار کی صورت اس چمن میں تم سب ہو برگ و بار کی صورت دیکھنا گنوانا مت، دولتِ یقیں لوگو یہ وطن امانت ہے اور تم امیں لوگو میرِ کارواں ہم تھے، روحِ کارواں تم ہو ہم تو صرف عنواں تھے، اصل داستاں تم ہو نفرتوں کے دروازے خود پہ بند ہی رکھنا اس وطن کے پرچم کو سربلند ہی رکھنا یہ وطن تمہارا ہے، تم ہو پاسباں اس کے یہ چمن تمہارا ہے، تم ہو نغمہ خواں اس کے,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
وطن کی مٹی گواہ رہنا وطن کی مٹی گواہ رہنا ، گواہ رہنا وطن کی مٹی گواہ رہنا ، گواہ رہنا گواہ رہنا وطن کی مٹی عظیم ہے تو ، عظیم تر ہم بنا رہے ہیں گواہ رہنا ، وطن کی مٹی گواہ رہنا گواہ رہنا ترے مغنی کی ہر صدا میں تری ہی خوشبو مہک رہی ہے ہر ایک سُر میں ہر ایک لے میں تری محبت چمک رہی ہے گواہ رہنا ، وطن کی مٹی گواہ رہنا گواہ رہنا تری زمیں کے یہ چاند تارے ، ہے جن کی آنکھوں میں پیار تیرا صداقتوں کے دیے جلا کر بڑھا رہے ہیں وقار تیرا گواہ رہنا ، وطن کی مٹی گواہ رہنا گواہ رہنا ہر ایک دل میں تری لگن ہے تری ہی جانب ہر ایک نظر ہے تری حفاظت کا عزم لے کر ہر ایک اپنے محاذ پر ہے گواہ رہنا ، وطن کی مٹی گواہ رہنا گواہ رہنا وطن کی مٹی گواہ رہنا ، گواہ رہنا وطن کی مٹی عظیم ہے تو ، عظیم تر ہم بنا رہے ہیں گواہ رہنا ، وطن کی مٹی گواہ رہنا گواہ رہنا ، گواہ رہنا​,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
آؤ بچو، سیر کرائیں تم کو پاکستان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد! آؤ بچو، سیر کرائیں تم کو پاکستان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد دیکھو یہ ہے سندھ یہاں ظالم داہر کا ٹولہ تھا یہیں محمد بن قاسم، 'اللہ اکبر' بولا تھا ٹوٹی ہوئی تلواروں میں کیا بجلی تھی، کیا شعلہ تھا گنتی کے کچھ غازی تھے، لاکھوں کا لشکر ڈولا تھا یہاں کے ذرے ذرے میں اب دولت ہے ایمان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد پاکستان زندہ باد! پاکستان زندہ باد یہ اپنا پنجاب سجا ہے بڑے بڑے دریاؤں سے جگا دیا اقبال نے اس کو آزادی کے نعروں سے اس کے جوانوں نے کھیلا ہے اپنے خون کے دھاروں سے دشمن تھرا جاتے ہیں اب بھی ان کی للکاروں سے دور دور تک دھاک جمی ہے یہاں کے شیر جوان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد پاکستان زندہ باد! پاکستان زندہ باد یہ علاقہ سرحد کا ہے سب کی نرالی شان یہاں بندوقوں کی چھاؤں میں بچے ہوتے ہیں جوان یہاں ٹھوکر میں زلزلے یہاں ہیں، مٹھی میں طوفان یہاں سر پہ کفن باندھے پھرتا ہے دیکھو ہر اک پٹھان یہاں قوم کہے تو ابھی لگا دیں بازی یہ سب جان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد! پاکستان زندہ باد! پاکستان زندہ باد! ایک طرف خیبر دیکھو، سرحد کی شان بڑھاتا ہے شیرِ خدا کی قوت کا افسانہ یہ دہراتا ہے ایک طرف کشمیر ہمیں جنت کی یاد دلاتا ہے یہ راوی اور اٹک کا پانی امرت کو شرماتا ہے پیارے شہیدوں کا صدقہ ہے دولت پاکستان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد آؤ بچو، سیر کرائیں تم کو پاکستان کی جس کی خاطر ہم نے دی قربانی لاکھوں جان کی پاکستان زندہ باد! پاکستان زندہ باد!​,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
یوں دی ہمیں آزادی کہ دنیا ہوئی حیران اے قائد اعظم تیرا احسان ہے احسان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان ہر سمت مسلمانوں پہ چھائی تھی تباہی ملک اپنا تھا اورغیروں کے ہاتھوں میں تھی شاہی ایسے میں اُٹھا دینِ محمد کا سپاہی اور نعرہ تکبیر سے دی تُو نے گواہی اسلام کا جھنڈا لیے آیا سرِ میدان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان دیکھا تھا جو اقبال نے اک خواب سہانا اُس خواب کو اک روز حقیقت ہے بنانا یہ سوچا جو تُو نے تو ہنسا تجھ پہ زمانہ ہر چال سے چاہا تجھے دشمن نے ہرانا مارا وہ تو نے داؤ کہ دشمن بھی گئے مان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان لڑنے کا دشمنوں سے عجب ڈھنگ نکالا نہ توپ نہ بندوق نہ تلوار نہ بھالا سچائی کے انمول اصولوں کو سنبھالا پنہاں تیرے پیغام میں جادو تھا نرالا ایمان والے چل پڑے سُن کر تیرا فرمان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان پنجاب سے بنگال سے جوان چل پڑے سندھی،بلوچی،سرحدی پٹھان چل پڑے گھر بار چھوڑ بے سرو سامان چل پڑے ساتھ اپنے مہاجر لیے قرآن چل پڑے اور قائد ملت بھی چلے ہونے کو قربان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان نقشہ بدل کے رکھ دیا اس ملک کا تُو نے سایہ تھا محمد کا،علی کا تیرے سَر پہ دنیا سے کہا تو نے کوئی ہم سے نہ الجھے لکھا ہے اس زمیں پہ شہیدوں نے لہو سے آزاد ہیں آزاد رہیں گے یہ مسلمان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان ہے آج تک ہمیں وہ قیامت کی گھڑی یاد میت پہ تیری چیخ کے ہم نے جو کی فریاد بولی یہ تیری روح نہ سمجھو اسے بیداد اسلام زندہ ہوتا ہے ہر کربلا کے بعد اسلام زندہ ہوتا ہے ہر کربلا کے بعد گر وقت پڑے مُلک پہ ہو جائیے قربان اے قائد اعظم تیرا احسان ہے احسان تیرا احسان ہے تیرا احسان,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
چلو یہ سوچیں ہم آج مل کے جو اس زمیں سے کیا تھا ہم نے وہ عہد کیا ہم نبھارہے ہیں گئی رتوں کے ہر ایک پل کا دلوں سے اپنے حساب مانگیں دیا ہے کیا اس وطن کو ہم نے یہ آج خود سے جواب مانگیں وطن کی راہوں میں ہم وفا کے گلاب کتنے کھلارہے ہیں ہر ایک دشمن کی سازشوں سے یہ دیس ہم کو بچانا ہوگا محبتوں کو فروغ دے کر شعورِ ملت جگانا ہوگا یہ کون ہیں جو ہمیں میں رہ کر ہمارے گھر کو جلارہے ہیں چلو یہ سوچیں ہم آج مل کے جو اس زمیں سے کیا تھا ہم نے وہ عہد کیا ہم نبھارہے ہیں​,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ہ دیس ہمارا ہے یہ دیس ہمارا ہے ، اسے ہم نے سنوارا ہے یہ دیس ہمارا ہے ، اسے ہم نے سنوارا ہے اس کا اک اک ذرہ ہمیں جان سے پیارا ہے یہ دیس یہ دیس۔۔ یہ دیس ہمارا ہے ، اسے ہم نے سنوارا ہے مزدور بھی ہم اس کے ، دہقان بھی ہم اس کے اللہ کی رضا سے ہیں ، نگہبان بھی ہم اس کے رنگ اس کو دیے ہم نے ، رنگ اس کو دیے ہم نے اسے ہم نے نکھارا ہے یہ دیس یہ دیس یہ دیس ہمارا ہے ، اسے ہم نے سنوارا ہے شاہین بھی ہم اس کے جوان بھی ہم اس کے بہتے ہوئے پانی پر نگہبان بھی ہم اس کے اٹھا لو ذرا پرچم پھر اس نے پکارا ہے یہ دیس یہ دیس یہ دیس ہمارا ہے ، اسے ہم نے سنوارا ہے,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
اے نگارِ وطن تُو سلامت رہے اے نگارِ وطن تُو سلامت رہے مانگ تیری ستاروں سے بھر دیں گے ہم تو سلامت رہے تو سلامت رہے اے نگارِ وطن تو سلامت رہے ہو سکی تیرے رخ پر نہ قرباں اگر اور کس کام آئے گی یہ زندگی اپنے خوں سے بڑھاتے رہیں گے سدا تیرے گل رنگ چہرے کی تابندگی جب تجھے روشنی کی ضرورت پڑی اپنی محفل کے شمس و قمر دیں گے ہم تو سلامت رہے تو سلامت رہے اے نگارِ وطن تو سلامت رہے سبز پرچم تیرا چاند تارے تیرے تیری بزمِ نگاری کے عنوان ہیں تیری گلیاں، تیرے شہر، تیرے چمن تیرے ہونٹوں کی جنبش پہ قربان ہیں جب بھی تیری نظر کا اشارہ ملا تحفَہِ نفسِ جاں پیش کر دیں گے ہم تو سلامت رہے تو سلامت رہے تُو سلامت رہے!,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
خدا کرے کہ مری ارض پاک پر اترے وہ فصلِ گل جسے اندیشۂ زوال نہ ہو یہاں جو پھول کھلے وہ کِھلا رہے برسوں یہاں خزاں کو گزرنے کی بھی مجال نہ ہو یہاں جو سبزہ اُگے وہ ہمیشہ سبز رہے اور ایسا سبز کہ جس کی کوئی مثال نہ ہو گھنی گھٹائیں یہاں ایسی بارشیں برسائیں کہ پتھروں کو بھی روئیدگی محال نہ ہو خدا کرے نہ کبھی خم سرِ وقارِ وطن اور اس کے حسن کو تشویشِ ماہ و سال نہ ہو ہر ایک فرد ہو تہذیب و فن کا اوجِ کمال کوئی ملول نہ ہو کوئی خستہ حال نہ ہو خدا کرے کہ مرے اک بھی ہم وطن کے لیے حیات جرم نہ ہو زندگی وبال نہ ہو,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
تیرا پاکستان ہے یہ میرا پاکستان ہے اس پہ دل قربان اس پہ جان بھی قربان ہے اسکی بنیادوں میں ہے تیرا لہو میرا لہو اس سے تیری آبرو ہے اس سے میری آبرو اس سے تیرا نام ہے اس سے میری پہچان ہے اس پہ دل قربان اس پہ جان بھی قربان ہے اک دیار نور و نکہت وادی مہران ہے نور آنکھوں کا میری خاک بلوچستان ہے دل ہے سرحد کی زمیں پنجاب جسم و جان ہے اس پہ دل قربان اس پہ جان بھی قربان ہے یہ میرے قائد کی جیتی جاگتی تصویر ہے شاعر مشرق کےخوابوں کی حسیں تعبیر ہے یہ وطن پیارا وطن سرمایہ ایمان ہے اس پہ دل قربان اس پہ جان بھی قربان ہے تیرا پاکستان ہے یہ میرا پاکستان ہے اس پہ دل قربان اس پہ جان بھی قربان ہے,Patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
